#options: 960x540 fps=24000/1001 timebase=1001/24000 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=23 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=260 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:142 out:142 type:B dur:2 cpbdur:2 q:36.59 aq:36.11 tex:525 mv:2428 misc:1103 imb:4 pmb:288 smb:1748 d:s ref:0 ;
in:141 out:143 type:b dur:2 cpbdur:2 q:36.61 aq:28.19 tex:79 mv:1395 misc:782 imb:1 pmb:159 smb:1880 d:s ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:36.57 aq:31.35 tex:199 mv:1318 misc:915 imb:2 pmb:208 smb:1830 d:- ref:0 ;
in:148 out:145 type:P dur:2 cpbdur:2 q:36.30 aq:30.38 tex:21127 mv:6706 misc:1991 imb:139 pmb:938 smb:963 d:s ref:0 ;
in:146 out:146 type:B dur:2 cpbdur:2 q:36.43 aq:33.64 tex:572 mv:2196 misc:1064 imb:4 pmb:265 smb:1771 d:s ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:36.49 aq:31.71 tex:122 mv:1439 misc:807 imb:0 pmb:172 smb:1868 d:t ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:36.36 aq:36.62 tex:167 mv:1454 misc:963 imb:2 pmb:246 smb:1792 d:- ref:0 ;
in:152 out:149 type:P dur:2 cpbdur:2 q:36.35 aq:30.30 tex:16975 mv:6287 misc:2002 imb:126 pmb:817 smb:1097 d:s ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:36.32 aq:34.17 tex:496 mv:1926 misc:970 imb:3 pmb:225 smb:1812 d:s ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:36.31 aq:31.08 tex:143 mv:1457 misc:840 imb:3 pmb:186 smb:1851 d:t ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:36.34 aq:33.52 tex:203 mv:1232 misc:853 imb:4 pmb:201 smb:1835 d:- ref:0 ;
in:156 out:153 type:P dur:2 cpbdur:2 q:36.24 aq:30.60 tex:16651 mv:6432 misc:1949 imb:121 pmb:877 smb:1042 d:s ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:36.29 aq:32.29 tex:363 mv:2211 misc:1034 imb:8 pmb:226 smb:1806 d:s ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:36.32 aq:33.55 tex:128 mv:1333 misc:827 imb:2 pmb:180 smb:1858 d:s ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:36.26 aq:33.69 tex:182 mv:1217 misc:801 imb:4 pmb:192 smb:1844 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:36.24 aq:30.62 tex:16212 mv:6325 misc:1943 imb:121 pmb:832 smb:1087 d:s ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:36.24 aq:35.41 tex:354 mv:1851 misc:867 imb:5 pmb:209 smb:1826 d:s ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:36.24 aq:30.81 tex:113 mv:1118 misc:777 imb:3 pmb:161 smb:1876 d:t ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:36.24 aq:34.24 tex:151 mv:1084 misc:845 imb:1 pmb:209 smb:1830 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:36.05 aq:30.82 tex:17483 mv:6357 misc:1952 imb:144 pmb:851 smb:1045 d:s ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:36.14 aq:31.73 tex:436 mv:2132 misc:904 imb:8 pmb:229 smb:1803 d:s ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:36.19 aq:34.47 tex:102 mv:1290 misc:896 imb:1 pmb:205 smb:1834 d:t ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:36.10 aq:33.31 tex:80 mv:1110 misc:754 imb:3 pmb:171 smb:1866 d:- ref:0 ;
in:166 out:165 type:P dur:2 cpbdur:2 q:35.96 aq:31.21 tex:11702 mv:3924 misc:1878 imb:69 pmb:672 smb:1299 d:s ref:0 ;
in:165 out:166 type:b dur:2 cpbdur:2 q:36.01 aq:32.85 tex:68 mv:1231 misc:757 imb:3 pmb:174 smb:1863 d:t ref:0 ;
in:170 out:167 type:P dur:2 cpbdur:2 q:35.83 aq:31.36 tex:24999 mv:7163 misc:1870 imb:150 pmb:974 smb:916 d:s ref:0 ;
in:168 out:168 type:B dur:2 cpbdur:2 q:35.90 aq:32.06 tex:658 mv:1993 misc:1101 imb:8 pmb:252 smb:1780 d:s ref:0 ;
in:167 out:169 type:b dur:2 cpbdur:2 q:35.93 aq:34.49 tex:328 mv:1282 misc:806 imb:4 pmb:195 smb:1841 d:s ref:0 ;
in:169 out:170 type:b dur:2 cpbdur:2 q:35.86 aq:37.58 tex:78 mv:1231 misc:835 imb:0 pmb:192 smb:1848 d:- ref:0 ;
in:174 out:171 type:P dur:2 cpbdur:2 q:35.64 aq:31.45 tex:21778 mv:6936 misc:1926 imb:132 pmb:963 smb:945 d:s ref:0 ;
in:172 out:172 type:B dur:2 cpbdur:2 q:35.73 aq:33.57 tex:853 mv:2191 misc:1092 imb:12 pmb:261 smb:1767 d:s ref:0 ;
in:171 out:173 type:b dur:2 cpbdur:2 q:35.78 aq:32.37 tex:271 mv:1492 misc:869 imb:7 pmb:210 smb:1823 d:s ref:0 ;
in:173 out:174 type:b dur:2 cpbdur:2 q:35.69 aq:33.47 tex:212 mv:1416 misc:844 imb:3 pmb:189 smb:1848 d:- ref:0 ;
in:178 out:175 type:P dur:2 cpbdur:2 q:35.46 aq:32.16 tex:11137 mv:6148 misc:1939 imb:100 pmb:767 smb:1173 d:s ref:0 ;
in:176 out:176 type:B dur:2 cpbdur:2 q:35.55 aq:32.05 tex:1745 mv:2698 misc:1389 imb:23 pmb:340 smb:1677 d:s ref:0 ;
in:175 out:177 type:b dur:2 cpbdur:2 q:35.59 aq:36.52 tex:334 mv:1758 misc:900 imb:3 pmb:220 smb:1817 d:s ref:0 ;
in:177 out:178 type:b dur:2 cpbdur:2 q:35.50 aq:34.16 tex:248 mv:1403 misc:861 imb:3 pmb:201 smb:1836 d:- ref:0 ;
in:182 out:179 type:P dur:2 cpbdur:2 q:35.40 aq:32.93 tex:3221 mv:3040 misc:1251 imb:65 pmb:332 smb:1643 d:s ref:0 ;
in:180 out:180 type:B dur:2 cpbdur:2 q:35.43 aq:33.05 tex:2556 mv:3057 misc:1507 imb:23 pmb:377 smb:1640 d:s ref:0 ;
in:179 out:181 type:b dur:2 cpbdur:2 q:35.44 aq:33.60 tex:400 mv:1596 misc:948 imb:6 pmb:205 smb:1829 d:s ref:0 ;
in:181 out:182 type:b dur:2 cpbdur:2 q:35.41 aq:34.94 tex:341 mv:1763 misc:928 imb:7 pmb:200 smb:1833 d:- ref:0 ;
in:183 out:183 type:I dur:2 cpbdur:2 q:33.07 aq:26.15 tex:151200 mv:35664 misc:160 imb:2040 pmb:0 smb:0 d:s ref:;
in:187 out:184 type:P dur:2 cpbdur:2 q:36.51 aq:30.16 tex:20023 mv:7054 misc:1507 imb:208 pmb:572 smb:1260 d:s ref:0 ;
in:185 out:185 type:B dur:2 cpbdur:2 q:36.51 aq:34.87 tex:2274 mv:2706 misc:1012 imb:16 pmb:259 smb:1765 d:s ref:0 ;
in:184 out:186 type:b dur:2 cpbdur:2 q:36.51 aq:36.53 tex:822 mv:2037 misc:813 imb:6 pmb:183 smb:1851 d:s ref:0 ;
in:186 out:187 type:b dur:2 cpbdur:2 q:36.51 aq:37.37 tex:722 mv:1570 misc:836 imb:6 pmb:156 smb:1878 d:- ref:0 ;
in:191 out:188 type:P dur:2 cpbdur:2 q:36.44 aq:29.80 tex:21288 mv:7402 misc:1622 imb:251 pmb:614 smb:1175 d:s ref:0 ;
in:189 out:189 type:B dur:2 cpbdur:2 q:36.48 aq:34.60 tex:2718 mv:3004 misc:1198 imb:15 pmb:308 smb:1717 d:s ref:0 ;
in:188 out:190 type:b dur:2 cpbdur:2 q:36.49 aq:35.18 tex:890 mv:2289 misc:997 imb:6 pmb:233 smb:1801 d:s ref:0 ;
in:190 out:191 type:b dur:2 cpbdur:2 q:36.46 aq:37.36 tex:600 mv:1650 misc:910 imb:2 pmb:191 smb:1847 d:- ref:0 ;
in:195 out:192 type:P dur:2 cpbdur:2 q:36.33 aq:30.25 tex:22030 mv:7552 misc:1666 imb:219 pmb:666 smb:1155 d:s ref:0 ;
in:193 out:193 type:B dur:2 cpbdur:2 q:36.39 aq:34.13 tex:2795 mv:3018 misc:1235 imb:16 pmb:334 smb:1690 d:s ref:0 ;
in:192 out:194 type:b dur:2 cpbdur:2 q:36.41 aq:37.42 tex:1001 mv:2113 misc:974 imb:5 pmb:238 smb:1797 d:s ref:0 ;
in:194 out:195 type:b dur:2 cpbdur:2 q:36.36 aq:36.75 tex:481 mv:1752 misc:855 imb:1 pmb:182 smb:1857 d:- ref:0 ;
in:199 out:196 type:P dur:2 cpbdur:2 q:36.70 aq:29.65 tex:22651 mv:7806 misc:1655 imb:281 pmb:658 smb:1101 d:s ref:0 ;
in:197 out:197 type:B dur:2 cpbdur:2 q:36.52 aq:35.40 tex:2137 mv:2970 misc:1141 imb:20 pmb:271 smb:1749 d:s ref:0 ;
in:196 out:198 type:b dur:2 cpbdur:2 q:36.43 aq:36.30 tex:599 mv:2107 misc:950 imb:6 pmb:211 smb:1823 d:s ref:0 ;
in:198 out:199 type:b dur:2 cpbdur:2 q:36.61 aq:38.41 tex:406 mv:1169 misc:657 imb:3 pmb:122 smb:1915 d:- ref:0 ;
in:203 out:200 type:P dur:2 cpbdur:2 q:36.66 aq:29.98 tex:21176 mv:7274 misc:1710 imb:228 pmb:680 smb:1132 d:s ref:0 ;
in:201 out:201 type:B dur:2 cpbdur:2 q:36.68 aq:35.60 tex:2108 mv:2375 misc:997 imb:11 pmb:230 smb:1799 d:s ref:0 ;
in:200 out:202 type:b dur:2 cpbdur:2 q:36.69 aq:36.97 tex:928 mv:1742 misc:906 imb:9 pmb:197 smb:1834 d:s ref:0 ;
in:202 out:203 type:b dur:2 cpbdur:2 q:36.67 aq:36.85 tex:469 mv:1002 misc:545 imb:4 pmb:96 smb:1940 d:- ref:0 ;
in:207 out:204 type:P dur:2 cpbdur:2 q:36.68 aq:30.08 tex:21484 mv:6849 misc:1763 imb:239 pmb:678 smb:1123 d:s ref:0 ;
in:205 out:205 type:B dur:2 cpbdur:2 q:36.67 aq:35.97 tex:2336 mv:2439 misc:1041 imb:13 pmb:253 smb:1774 d:s ref:0 ;
in:204 out:206 type:b dur:2 cpbdur:2 q:36.67 aq:38.21 tex:1026 mv:1557 misc:761 imb:5 pmb:159 smb:1876 d:s ref:0 ;
in:206 out:207 type:b dur:2 cpbdur:2 q:36.68 aq:40.44 tex:677 mv:881 misc:442 imb:3 pmb:74 smb:1963 d:- ref:0 ;
in:211 out:208 type:P dur:2 cpbdur:2 q:36.75 aq:30.12 tex:17939 mv:5948 misc:1729 imb:172 pmb:606 smb:1262 d:s ref:0 ;
in:209 out:209 type:B dur:2 cpbdur:2 q:36.72 aq:37.29 tex:2007 mv:2241 misc:912 imb:7 pmb:208 smb:1825 d:s ref:0 ;
in:208 out:210 type:b dur:2 cpbdur:2 q:36.70 aq:40.08 tex:906 mv:1227 misc:563 imb:7 pmb:112 smb:1921 d:s ref:0 ;
in:210 out:211 type:b dur:2 cpbdur:2 q:36.74 aq:37.52 tex:698 mv:705 misc:461 imb:3 pmb:73 smb:1964 d:- ref:0 ;
in:215 out:212 type:P dur:2 cpbdur:2 q:36.75 aq:30.06 tex:18693 mv:5651 misc:1680 imb:180 pmb:604 smb:1256 d:s ref:0 ;
in:213 out:213 type:B dur:2 cpbdur:2 q:36.75 aq:36.05 tex:2019 mv:2078 misc:831 imb:13 pmb:186 smb:1841 d:s ref:0 ;
in:212 out:214 type:b dur:2 cpbdur:2 q:36.75 aq:38.60 tex:783 mv:1257 misc:608 imb:4 pmb:118 smb:1918 d:s ref:0 ;
in:214 out:215 type:b dur:2 cpbdur:2 q:36.75 aq:38.62 tex:651 mv:679 misc:374 imb:3 pmb:56 smb:1981 d:- ref:0 ;
in:219 out:216 type:P dur:2 cpbdur:2 q:36.68 aq:30.42 tex:18924 mv:5359 misc:1669 imb:164 pmb:584 smb:1292 d:s ref:0 ;
in:217 out:217 type:B dur:2 cpbdur:2 q:36.71 aq:34.51 tex:1817 mv:1659 misc:740 imb:12 pmb:162 smb:1866 d:s ref:0 ;
in:216 out:218 type:b dur:2 cpbdur:2 q:36.73 aq:37.69 tex:614 mv:1236 misc:654 imb:2 pmb:139 smb:1899 d:s ref:0 ;
in:218 out:219 type:b dur:2 cpbdur:2 q:36.70 aq:36.02 tex:692 mv:599 misc:429 imb:4 pmb:69 smb:1967 d:- ref:0 ;
in:223 out:220 type:P dur:2 cpbdur:2 q:36.59 aq:29.57 tex:17838 mv:5092 misc:1750 imb:189 pmb:575 smb:1276 d:s ref:0 ;
in:221 out:221 type:B dur:2 cpbdur:2 q:36.63 aq:34.53 tex:2030 mv:1962 misc:936 imb:14 pmb:222 smb:1804 d:t ref:0 ;
in:220 out:222 type:b dur:2 cpbdur:2 q:36.66 aq:35.86 tex:874 mv:981 misc:529 imb:6 pmb:98 smb:1936 d:s ref:0 ;
in:222 out:223 type:b dur:2 cpbdur:2 q:36.61 aq:36.21 tex:704 mv:661 misc:355 imb:8 pmb:55 smb:1977 d:- ref:0 ;
in:227 out:224 type:P dur:2 cpbdur:2 q:36.51 aq:29.80 tex:17020 mv:5212 misc:1656 imb:175 pmb:582 smb:1283 d:s ref:0 ;
in:225 out:225 type:B dur:2 cpbdur:2 q:36.55 aq:34.49 tex:1439 mv:1675 misc:830 imb:13 pmb:183 smb:1844 d:t ref:0 ;
in:224 out:226 type:b dur:2 cpbdur:2 q:36.57 aq:35.60 tex:975 mv:949 misc:628 imb:7 pmb:131 smb:1902 d:s ref:0 ;
in:226 out:227 type:b dur:2 cpbdur:2 q:36.53 aq:36.37 tex:326 mv:488 misc:362 imb:2 pmb:53 smb:1985 d:- ref:0 ;
in:231 out:228 type:P dur:2 cpbdur:2 q:36.44 aq:29.58 tex:18381 mv:5413 misc:1646 imb:185 pmb:612 smb:1243 d:s ref:0 ;
in:229 out:229 type:B dur:2 cpbdur:2 q:36.47 aq:34.99 tex:1621 mv:1358 misc:677 imb:6 pmb:134 smb:1900 d:s ref:0 ;
in:228 out:230 type:b dur:2 cpbdur:2 q:36.49 aq:37.22 tex:665 mv:839 misc:528 imb:3 pmb:100 smb:1937 d:s ref:0 ;
in:230 out:231 type:b dur:2 cpbdur:2 q:36.46 aq:36.91 tex:614 mv:471 misc:331 imb:4 pmb:44 smb:1992 d:- ref:0 ;
in:235 out:232 type:P dur:2 cpbdur:2 q:36.35 aq:29.70 tex:15739 mv:4941 misc:1640 imb:146 pmb:586 smb:1308 d:s ref:0 ;
in:233 out:233 type:B dur:2 cpbdur:2 q:36.39 aq:35.74 tex:1013 mv:821 misc:590 imb:4 pmb:96 smb:1940 d:s ref:0 ;
in:232 out:234 type:b dur:2 cpbdur:2 q:36.42 aq:36.06 tex:547 mv:687 misc:534 imb:3 pmb:95 smb:1942 d:s ref:0 ;
in:234 out:235 type:b dur:2 cpbdur:2 q:36.37 aq:37.08 tex:260 mv:279 misc:301 imb:0 pmb:37 smb:2003 d:- ref:0 ;
in:239 out:236 type:P dur:2 cpbdur:2 q:36.24 aq:29.47 tex:17323 mv:5322 misc:1651 imb:163 pmb:609 smb:1268 d:s ref:0 ;
in:237 out:237 type:B dur:2 cpbdur:2 q:36.29 aq:34.00 tex:1125 mv:1144 misc:659 imb:2 pmb:126 smb:1912 d:s ref:0 ;
in:236 out:238 type:b dur:2 cpbdur:2 q:36.32 aq:34.63 tex:274 mv:479 misc:431 imb:2 pmb:64 smb:1974 d:s ref:0 ;
in:238 out:239 type:b dur:2 cpbdur:2 q:36.26 aq:35.79 tex:122 mv:333 misc:297 imb:1 pmb:35 smb:2004 d:- ref:0 ;
in:243 out:240 type:P dur:2 cpbdur:2 q:36.13 aq:29.94 tex:16252 mv:4824 misc:1612 imb:112 pmb:614 smb:1314 d:s ref:0 ;
in:241 out:241 type:B dur:2 cpbdur:2 q:36.18 aq:33.79 tex:883 mv:1149 misc:784 imb:3 pmb:168 smb:1869 d:t ref:0 ;
in:240 out:242 type:b dur:2 cpbdur:2 q:36.21 aq:35.49 tex:251 mv:578 misc:443 imb:0 pmb:64 smb:1976 d:s ref:0 ;
in:242 out:243 type:b dur:2 cpbdur:2 q:36.15 aq:31.75 tex:45 mv:294 misc:293 imb:0 pmb:37 smb:2003 d:- ref:0 ;
in:247 out:244 type:P dur:2 cpbdur:2 q:35.99 aq:29.48 tex:18365 mv:5095 misc:1660 imb:174 pmb:661 smb:1205 d:s ref:0 ;
in:245 out:245 type:B dur:2 cpbdur:2 q:36.06 aq:34.76 tex:1190 mv:1133 misc:765 imb:6 pmb:143 smb:1891 d:t ref:0 ;
in:244 out:246 type:b dur:2 cpbdur:2 q:36.09 aq:34.79 tex:242 mv:586 misc:500 imb:3 pmb:72 smb:1965 d:s ref:0 ;
in:246 out:247 type:b dur:2 cpbdur:2 q:36.03 aq:36.74 tex:67 mv:257 misc:276 imb:0 pmb:33 smb:2007 d:- ref:0 ;
in:251 out:248 type:P dur:2 cpbdur:2 q:35.85 aq:29.84 tex:19089 mv:5105 misc:1646 imb:157 pmb:652 smb:1231 d:s ref:0 ;
in:249 out:249 type:B dur:2 cpbdur:2 q:35.92 aq:34.30 tex:925 mv:1157 misc:774 imb:6 pmb:157 smb:1877 d:t ref:0 ;
in:248 out:250 type:b dur:2 cpbdur:2 q:35.96 aq:31.90 tex:424 mv:620 misc:532 imb:5 pmb:78 smb:1957 d:s ref:0 ;
in:250 out:251 type:b dur:2 cpbdur:2 q:35.88 aq:37.04 tex:178 mv:314 misc:308 imb:1 pmb:38 smb:2001 d:- ref:0 ;
in:255 out:252 type:P dur:2 cpbdur:2 q:35.71 aq:29.73 tex:22426 mv:5778 misc:1812 imb:174 pmb:739 smb:1127 d:s ref:0 ;
in:253 out:253 type:B dur:2 cpbdur:2 q:35.78 aq:33.93 tex:652 mv:1250 misc:898 imb:0 pmb:188 smb:1852 d:t ref:0 ;
in:252 out:254 type:b dur:2 cpbdur:2 q:35.81 aq:34.70 tex:194 mv:363 misc:395 imb:0 pmb:56 smb:1984 d:s ref:0 ;
in:254 out:255 type:b dur:2 cpbdur:2 q:35.74 aq:37.36 tex:104 mv:278 misc:274 imb:0 pmb:34 smb:2006 d:- ref:0 ;
in:259 out:256 type:P dur:2 cpbdur:2 q:35.63 aq:29.79 tex:17249 mv:4868 misc:1731 imb:123 pmb:664 smb:1253 d:s ref:0 ;
in:257 out:257 type:B dur:2 cpbdur:2 q:35.67 aq:33.39 tex:596 mv:859 misc:673 imb:3 pmb:121 smb:1916 d:t ref:0 ;
in:256 out:258 type:b dur:2 cpbdur:2 q:35.69 aq:37.49 tex:87 mv:322 misc:343 imb:0 pmb:45 smb:1995 d:s ref:0 ;
in:258 out:259 type:b dur:2 cpbdur:2 q:35.65 aq:36.77 tex:86 mv:199 misc:275 imb:0 pmb:33 smb:2007 d:- ref:0 ;
in:263 out:260 type:P dur:2 cpbdur:2 q:35.53 aq:29.73 tex:19286 mv:5856 misc:1770 imb:151 pmb:722 smb:1167 d:s ref:0 ;
in:261 out:261 type:B dur:2 cpbdur:2 q:35.58 aq:33.51 tex:663 mv:771 misc:566 imb:2 pmb:84 smb:1954 d:s ref:0 ;
in:260 out:262 type:b dur:2 cpbdur:2 q:35.61 aq:33.15 tex:244 mv:326 misc:358 imb:1 pmb:46 smb:1993 d:s ref:0 ;
in:262 out:263 type:b dur:2 cpbdur:2 q:35.55 aq:32.40 tex:198 mv:226 misc:256 imb:0 pmb:27 smb:2013 d:- ref:0 ;
in:267 out:264 type:P dur:2 cpbdur:2 q:35.43 aq:29.47 tex:18664 mv:5357 misc:1715 imb:117 pmb:716 smb:1207 d:s ref:0 ;
in:265 out:265 type:B dur:2 cpbdur:2 q:35.48 aq:32.87 tex:651 mv:964 misc:705 imb:9 pmb:110 smb:1921 d:t ref:0 ;
in:264 out:266 type:b dur:2 cpbdur:2 q:35.50 aq:32.17 tex:208 mv:330 misc:366 imb:0 pmb:48 smb:1992 d:s ref:0 ;
in:266 out:267 type:b dur:2 cpbdur:2 q:35.46 aq:32.04 tex:100 mv:192 misc:244 imb:0 pmb:24 smb:2016 d:- ref:0 ;
in:271 out:268 type:P dur:2 cpbdur:2 q:35.31 aq:28.88 tex:20581 mv:6184 misc:1851 imb:204 pmb:748 smb:1088 d:s ref:0 ;
in:269 out:269 type:B dur:2 cpbdur:2 q:35.37 aq:30.18 tex:867 mv:813 misc:672 imb:10 pmb:103 smb:1927 d:s ref:0 ;
in:268 out:270 type:b dur:2 cpbdur:2 q:35.40 aq:31.96 tex:372 mv:414 misc:390 imb:4 pmb:49 smb:1987 d:s ref:0 ;
in:270 out:271 type:b dur:2 cpbdur:2 q:35.34 aq:31.00 tex:49 mv:221 misc:274 imb:0 pmb:28 smb:2012 d:- ref:0 ;
in:275 out:272 type:P dur:2 cpbdur:2 q:35.22 aq:29.62 tex:19275 mv:5684 misc:1753 imb:190 pmb:721 smb:1129 d:s ref:0 ;
in:273 out:273 type:B dur:2 cpbdur:2 q:35.27 aq:29.87 tex:525 mv:588 misc:527 imb:5 pmb:73 smb:1962 d:s ref:0 ;
in:272 out:274 type:b dur:2 cpbdur:2 q:35.29 aq:34.53 tex:151 mv:371 misc:350 imb:1 pmb:42 smb:1997 d:s ref:0 ;
in:274 out:275 type:b dur:2 cpbdur:2 q:35.25 aq:31.00 tex:37 mv:234 misc:297 imb:0 pmb:30 smb:2010 d:- ref:0 ;
in:279 out:276 type:P dur:2 cpbdur:2 q:35.11 aq:29.63 tex:14223 mv:4220 misc:1749 imb:143 pmb:603 smb:1294 d:s ref:0 w:6,63,0 ;
in:277 out:277 type:B dur:2 cpbdur:2 q:35.17 aq:31.04 tex:660 mv:688 misc:628 imb:3 pmb:96 smb:1941 d:s ref:0 ;
in:276 out:278 type:b dur:2 cpbdur:2 q:35.20 aq:31.45 tex:118 mv:259 misc:327 imb:0 pmb:39 smb:2001 d:s ref:0 ;
in:278 out:279 type:b dur:2 cpbdur:2 q:35.14 aq:34.63 tex:39 mv:270 misc:275 imb:0 pmb:29 smb:2011 d:- ref:0 ;
in:283 out:280 type:P dur:2 cpbdur:2 q:34.98 aq:28.91 tex:9749 mv:3587 misc:1616 imb:161 pmb:428 smb:1451 d:s ref:0 w:5,29,1,7,117,11,117,11 ;
in:281 out:281 type:B dur:2 cpbdur:2 q:35.05 aq:29.72 tex:999 mv:828 misc:581 imb:11 pmb:78 smb:1951 d:s ref:0 ;
in:280 out:282 type:b dur:2 cpbdur:2 q:35.08 aq:28.95 tex:509 mv:514 misc:441 imb:5 pmb:86 smb:1949 d:s ref:0 ;
in:282 out:283 type:b dur:2 cpbdur:2 q:35.02 aq:28.66 tex:372 mv:329 misc:387 imb:3 pmb:67 smb:1970 d:- ref:0 ;
in:287 out:284 type:P dur:2 cpbdur:2 q:34.85 aq:28.14 tex:9542 mv:4011 misc:1639 imb:155 pmb:535 smb:1350 d:s ref:0 w:7,113,2,7,113,15,112,16 ;
in:285 out:285 type:B dur:2 cpbdur:2 q:34.92 aq:30.00 tex:915 mv:846 misc:559 imb:14 pmb:66 smb:1960 d:s ref:0 ;
in:284 out:286 type:b dur:2 cpbdur:2 q:34.95 aq:28.34 tex:782 mv:471 misc:483 imb:5 pmb:86 smb:1949 d:s ref:0 ;
in:286 out:287 type:b dur:2 cpbdur:2 q:34.88 aq:28.20 tex:628 mv:483 misc:473 imb:12 pmb:148 smb:1880 d:- ref:0 ;
in:291 out:288 type:P dur:2 cpbdur:2 q:34.67 aq:27.27 tex:6805 mv:3677 misc:1558 imb:209 pmb:368 smb:1463 d:s ref:0 w:7,109,2,7,109,19,111,17 ;
in:289 out:289 type:B dur:2 cpbdur:2 q:34.76 aq:26.86 tex:1238 mv:1067 misc:663 imb:39 pmb:142 smb:1859 d:s ref:0 ;
in:288 out:290 type:b dur:2 cpbdur:2 q:34.81 aq:30.10 tex:316 mv:439 misc:421 imb:6 pmb:49 smb:1985 d:s ref:0 ;
in:290 out:291 type:b dur:2 cpbdur:2 q:34.72 aq:27.32 tex:316 mv:446 misc:430 imb:12 pmb:47 smb:1981 d:- ref:0 ;
in:295 out:292 type:P dur:2 cpbdur:2 q:34.43 aq:28.39 tex:4917 mv:3473 misc:1466 imb:105 pmb:356 smb:1579 d:s ref:0 w:7,101,3,5,25,28,25,28 ;
in:293 out:293 type:B dur:2 cpbdur:2 q:34.55 aq:29.26 tex:1304 mv:1122 misc:774 imb:25 pmb:100 smb:1915 d:s ref:0 ;
in:292 out:294 type:b dur:2 cpbdur:2 q:34.61 aq:27.38 tex:1098 mv:924 misc:586 imb:46 pmb:146 smb:1848 d:s ref:0 ;
in:294 out:295 type:b dur:2 cpbdur:2 q:34.49 aq:24.39 tex:531 mv:1060 misc:473 imb:108 pmb:54 smb:1878 d:- ref:0 ;
in:299 out:296 type:P dur:2 cpbdur:2 q:34.14 aq:23.37 tex:2849 mv:3122 misc:1541 imb:253 pmb:233 smb:1554 d:s ref:0 w:7,83,5,7,83,45,83,45 ;
in:297 out:297 type:B dur:2 cpbdur:2 q:34.29 aq:27.96 tex:2752 mv:1903 misc:1001 imb:119 pmb:98 smb:1823 d:s ref:0 ;
in:296 out:298 type:b dur:2 cpbdur:2 q:34.36 aq:25.47 tex:1015 mv:1012 misc:653 imb:82 pmb:103 smb:1855 d:s ref:0 ;
in:298 out:299 type:b dur:2 cpbdur:2 q:34.21 aq:23.68 tex:1024 mv:635 misc:613 imb:36 pmb:148 smb:1856 d:- ref:0 ;
in:303 out:300 type:P dur:2 cpbdur:2 q:33.84 aq:18.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:2040 d:s ref:0 w:0,0,16,7,1,127,1,127 ;
in:301 out:301 type:B dur:2 cpbdur:2 q:33.99 aq:24.80 tex:6148 mv:4481 misc:1419 imb:504 pmb:200 smb:1336 d:s ref:0 ;
in:300 out:302 type:b dur:2 cpbdur:2 q:34.07 aq:24.60 tex:2012 mv:1748 misc:976 imb:138 pmb:135 smb:1767 d:s ref:0 ;
in:302 out:303 type:b dur:2 cpbdur:2 q:33.92 aq:24.00 tex:4 mv:7 misc:181 imb:0 pmb:2 smb:2038 d:- ref:0 ;
in:304 out:304 type:P dur:2 cpbdur:2 q:33.45 aq:18.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2040 d:s ref:0 ;
in:305 out:305 type:I dur:2 cpbdur:2 q:31.80 aq:24.12 tex:73013 mv:23284 misc:135 imb:2040 pmb:0 smb:0 d:s ref:;
in:308 out:306 type:P dur:2 cpbdur:2 q:33.97 aq:29.13 tex:49745 mv:9130 misc:1141 imb:709 pmb:959 smb:372 d:s ref:0 w:4,33,-17,0,2,-128,2,-128 ;
